"CandidateId","CandidateName","TOTAL_VOTES","Party","WriteInVote","LocalityCode","LocalityName","PrecinctId","PrecinctName","DistrictId","DistrictType","DistrictName","OfficeId","OfficeTitle","ElectionId","ElectionType","ElectionDate","ElectionName","NumberOfSeats"
"wi-cc200","WRITE IN VOTES","0","","9","153","PRINCE WILLIAM COUNTY","0707","707 - KILBY","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc122","WRITE IN VOTES","0","","8","153","PRINCE WILLIAM COUNTY","0707","707 - KILBY","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs320","Chase R. Oliver","5","Libertarian","0","153","PRINCE WILLIAM COUNTY","0708","708 - RIVER OAKS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs321","Claudia De la Cruz","6","Independent","0","153","PRINCE WILLIAM COUNTY","0708","708 - RIVER OAKS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs322","Cornel R. West","10","Independent","0","153","PRINCE WILLIAM COUNTY","0708","708 - RIVER OAKS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs533","Derrick M. Anderson","561","Republican","0","153","PRINCE WILLIAM COUNTY","0708","708 - RIVER OAKS","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs318","Donald J. Trump","580","Republican","0","153","PRINCE WILLIAM COUNTY","0708","708 - RIVER OAKS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs532","Eugene S. Vindman","1737","Democratic","0","153","PRINCE WILLIAM COUNTY","0708","708 - RIVER OAKS","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs535","Hung Cao","518","Republican","0","153","PRINCE WILLIAM COUNTY","0708","708 - RIVER OAKS","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs319","Jill E. Stein","40","Green","0","153","PRINCE WILLIAM COUNTY","0708","708 - RIVER OAKS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs317","Kamala D. Harris","1719","Democratic","0","153","PRINCE WILLIAM COUNTY","0708","708 - RIVER OAKS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs534","Timothy M. Kaine","1792","Democratic","0","153","PRINCE WILLIAM COUNTY","0708","708 - RIVER OAKS","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc200","WRITE IN VOTES","0","","6","153","PRINCE WILLIAM COUNTY","0708","708 - RIVER OAKS","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc199","WRITE IN VOTES","0","","10","153","PRINCE WILLIAM COUNTY","0708","708 - RIVER OAKS","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc122","WRITE IN VOTES","0","","8","153","PRINCE WILLIAM COUNTY","0708","708 - RIVER OAKS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs320","Chase R. Oliver","6","Libertarian","0","153","PRINCE WILLIAM COUNTY","0709","709 - FREEDOM","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs321","Claudia De la Cruz","3","Independent","0","153","PRINCE WILLIAM COUNTY","0709","709 - FREEDOM","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs322","Cornel R. West","9","Independent","0","153","PRINCE WILLIAM COUNTY","0709","709 - FREEDOM","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs533","Derrick M. Anderson","472","Republican","0","153","PRINCE WILLIAM COUNTY","0709","709 - FREEDOM","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs318","Donald J. Trump","465","Republican","0","153","PRINCE WILLIAM COUNTY","0709","709 - FREEDOM","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs532","Eugene S. Vindman","1350","Democratic","0","153","PRINCE WILLIAM COUNTY","0709","709 - FREEDOM","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs535","Hung Cao","440","Republican","0","153","PRINCE WILLIAM COUNTY","0709","709 - FREEDOM","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs319","Jill E. Stein","56","Green","0","153","PRINCE WILLIAM COUNTY","0709","709 - FREEDOM","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs317","Kamala D. Harris","1342","Democratic","0","153","PRINCE WILLIAM COUNTY","0709","709 - FREEDOM","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs534","Timothy M. Kaine","1388","Democratic","0","153","PRINCE WILLIAM COUNTY","0709","709 - FREEDOM","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc122","WRITE IN VOTES","0","","6","153","PRINCE WILLIAM COUNTY","0709","709 - FREEDOM","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc199","WRITE IN VOTES","0","","14","153","PRINCE WILLIAM COUNTY","0709","709 - FREEDOM","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc200","WRITE IN VOTES","0","","12","153","PRINCE WILLIAM COUNTY","0709","709 - FREEDOM","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs320","Chase R. Oliver","5","Libertarian","0","153","PRINCE WILLIAM COUNTY","0710","710 - POWELLS CREEK","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs321","Claudia De la Cruz","8","Independent","0","153","PRINCE WILLIAM COUNTY","0710","710 - POWELLS CREEK","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs322","Cornel R. West","1","Independent","0","153","PRINCE WILLIAM COUNTY","0710","710 - POWELLS CREEK","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs533","Derrick M. Anderson","512","Republican","0","153","PRINCE WILLIAM COUNTY","0710","710 - POWELLS CREEK","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs318","Donald J. Trump","499","Republican","0","153","PRINCE WILLIAM COUNTY","0710","710 - POWELLS CREEK","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs532","Eugene S. Vindman","1545","Democratic","0","153","PRINCE WILLIAM COUNTY","0710","710 - POWELLS CREEK","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs535","Hung Cao","470","Republican","0","153","PRINCE WILLIAM COUNTY","0710","710 - POWELLS CREEK","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs319","Jill E. Stein","63","Green","0","153","PRINCE WILLIAM COUNTY","0710","710 - POWELLS CREEK","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs317","Kamala D. Harris","1537","Democratic","0","153","PRINCE WILLIAM COUNTY","0710","710 - POWELLS CREEK","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs534","Timothy M. Kaine","1592","Democratic","0","153","PRINCE WILLIAM COUNTY","0710","710 - POWELLS CREEK","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc199","WRITE IN VOTES","0","","13","153","PRINCE WILLIAM COUNTY","0710","710 - POWELLS CREEK","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc200","WRITE IN VOTES","0","","15","153","PRINCE WILLIAM COUNTY","0710","710 - POWELLS CREEK","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc122","WRITE IN VOTES","0","","8","153","PRINCE WILLIAM COUNTY","0710","710 - POWELLS CREEK","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs320","Chase R. Oliver","0","Libertarian","0","153","PRINCE WILLIAM COUNTY","0711","711 - GRAYSON","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs321","Claudia De la Cruz","8","Independent","0","153","PRINCE WILLIAM COUNTY","0711","711 - GRAYSON","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs322","Cornel R. West","9","Independent","0","153","PRINCE WILLIAM COUNTY","0711","711 - GRAYSON","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs533","Derrick M. Anderson","638","Republican","0","153","PRINCE WILLIAM COUNTY","0711","711 - GRAYSON","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs318","Donald J. Trump","692","Republican","0","153","PRINCE WILLIAM COUNTY","0711","711 - GRAYSON","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs532","Eugene S. Vindman","1338","Democratic","0","153","PRINCE WILLIAM COUNTY","0711","711 - GRAYSON","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs535","Hung Cao","572","Republican","0","153","PRINCE WILLIAM COUNTY","0711","711 - GRAYSON","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs319","Jill E. Stein","27","Green","0","153","PRINCE WILLIAM COUNTY","0711","711 - GRAYSON","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs317","Kamala D. Harris","1324","Democratic","0","153","PRINCE WILLIAM COUNTY","0711","711 - GRAYSON","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs534","Timothy M. Kaine","1423","Democratic","0","153","PRINCE WILLIAM COUNTY","0711","711 - GRAYSON","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc200","WRITE IN VOTES","0","","4","153","PRINCE WILLIAM COUNTY","0711","711 - GRAYSON","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc199","WRITE IN VOTES","0","","2","153","PRINCE WILLIAM COUNTY","0711","711 - GRAYSON","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc122","WRITE IN VOTES","0","","8","153","PRINCE WILLIAM COUNTY","0711","711 - GRAYSON","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs320","Chase R. Oliver","7","Libertarian","0","153","PRINCE WILLIAM COUNTY","0712","712 - LEESYLVANIA","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs321","Claudia De la Cruz","3","Independent","0","153","PRINCE WILLIAM COUNTY","0712","712 - LEESYLVANIA","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs322","Cornel R. West","5","Independent","0","153","PRINCE WILLIAM COUNTY","0712","712 - LEESYLVANIA","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs533","Derrick M. Anderson","788","Republican","0","153","PRINCE WILLIAM COUNTY","0712","712 - LEESYLVANIA","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs318","Donald J. Trump","797","Republican","0","153","PRINCE WILLIAM COUNTY","0712","712 - LEESYLVANIA","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs532","Eugene S. Vindman","1476","Democratic","0","153","PRINCE WILLIAM COUNTY","0712","712 - LEESYLVANIA","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs535","Hung Cao","780","Republican","0","153","PRINCE WILLIAM COUNTY","0712","712 - LEESYLVANIA","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs319","Jill E. Stein","55","Green","0","153","PRINCE WILLIAM COUNTY","0712","712 - LEESYLVANIA","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs317","Kamala D. Harris","1440","Democratic","0","153","PRINCE WILLIAM COUNTY","0712","712 - LEESYLVANIA","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs534","Timothy M. Kaine","1509","Democratic","0","153","PRINCE WILLIAM COUNTY","0712","712 - LEESYLVANIA","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc200","WRITE IN VOTES","0","","8","153","PRINCE WILLIAM COUNTY","0712","712 - LEESYLVANIA","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc199","WRITE IN VOTES","0","","10","153","PRINCE WILLIAM COUNTY","0712","712 - LEESYLVANIA","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc122","WRITE IN VOTES","0","","14","153","PRINCE WILLIAM COUNTY","0712","712 - LEESYLVANIA","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs805","Aaron M. Peck","0","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6909","town","HAYMARKET","cc299","Member Town Council - Haymarket (Town of Haymarket)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs801","Alexander M. Beyene","2","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6909","town","HAYMARKET","cc299","Member Town Council - Haymarket (Town of Haymarket)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs918","Brandi M. Maly","1","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6803","town","QUANTICO","cc337","Member Town Council - Quantico (Town of Quantico)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","5"
"cs786","Brian K. Fields","47","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6881","town","DUMFRIES","cc295","Member Town Council - Dumfries (Town of Dumfries)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs320","Chase R. Oliver","19","Libertarian","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs321","Claudia De la Cruz","22","Independent","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs322","Cornel R. West","27","Independent","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs533","Derrick M. Anderson","1634","Republican","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs318","Donald J. Trump","3125","Republican","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs919","Earlene J. Clinton","1","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6803","town","QUANTICO","cc337","Member Town Council - Quantico (Town of Quantico)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","5"
"cs788","Ebony E. Lofton","18","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6881","town","DUMFRIES","cc295","Member Town Council - Dumfries (Town of Dumfries)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs532","Eugene S. Vindman","2412","Democratic","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6008","congressional","07","cc199","Member, House of Representatives (7th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs535","Hung Cao","2586","Republican","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs913","Jason Robert Stoltz","2","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6803","town","QUANTICO","cc337","Member Town Council - Quantico (Town of Quantico)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","5"
"cs319","Jill E. Stein","205","Green","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs804","Joseph R. ""Joe"" Pasanello","1","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6909","town","HAYMARKET","cc299","Member Town Council - Haymarket (Town of Haymarket)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs800","Justin L. Baker","2","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6909","town","HAYMARKET","cc299","Member Town Council - Haymarket (Town of Haymarket)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs317","Kamala D. Harris","3627","Democratic","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs803","Kenneth M. ""Ken"" Luersen","2","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6909","town","HAYMARKET","cc299","Member Town Council - Haymarket (Town of Haymarket)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs78","Kevin P. Brown","7","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6803","town","QUANTICO","cc27","Mayor - Quantico (Town of Quantico)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs799","Mary A. Ramirez","1","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6909","town","HAYMARKET","cc299","Member Town Council - Haymarket (Town of Haymarket)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs802","Matthew J. Gallagher","1","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6909","town","HAYMARKET","cc299","Member Town Council - Haymarket (Town of Haymarket)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs339","Mike W. Clancy","1268","Republican","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6010","congressional","10","cc130","Member, House of Representatives (10th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs916","Nadia Madjid","1","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6803","town","QUANTICO","cc337","Member Town Council - Quantico (Town of Quantico)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","5"
"cs915","Robert Teron Freeman","1","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6803","town","QUANTICO","cc337","Member Town Council - Quantico (Town of Quantico)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","5"
"cs789","Russell A. Young","40","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6881","town","DUMFRIES","cc295","Member Town Council - Dumfries (Town of Dumfries)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs920","S. ""Steve"" Kang","2","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6803","town","QUANTICO","cc337","Member Town Council - Quantico (Town of Quantico)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","5"
"cs914","Sammoto Yomosa Dabney","3","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6803","town","QUANTICO","cc337","Member Town Council - Quantico (Town of Quantico)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","5"
"cs787","Shaun R. Peet","53","","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6881","town","DUMFRIES","cc295","Member Town Council - Dumfries (Town of Dumfries)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs338","Suhas Subramanyam","1218","Democratic","0","153","PRINCE WILLIAM COUNTY","PRINCE WILLIAM COUNTY PROVISIONALS","PRINCE WILLIAM COUNTY PROVISIONALS","ed6010","congressional","10","cc130","Member, House of Representatives (10th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
