state,electionYear,jurisdictionCode,jurisdictionName,level,vendor,systemName,equipmentType,usage,paperRecord,standardSystem,accessibleSystem,absenteeSystem,pollBookSystem,tabulation,registeredVoters,precincts,pollingPlaces,sourceGranularity,uniformityWarningRequired,uniformityNote,configurationSignals,sourceDocumentId,sourceUrl,caveat
OK,2024,OK-125,Pottawatomie County,county,Hart InterCivic,Jurisdiction does not use BMDs,"Optical Scan, accessible interface records votes directly into optical scan tabulation",county_context,hand_marked_paper,Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT,DREs without VVPAT for all voters,Batch-Fed Optical Scanners,Paper Poll Book,"Optical Scan, accessible interface records votes directly into optical scan tabulation",38671,31,31,county,true,"Verifier row is a county-level summary. tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation; polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation | polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-ok-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/40,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
OK,2024,OK-127,Pushmataha County,county,Hart InterCivic,Jurisdiction does not use BMDs,"Optical Scan, accessible interface records votes directly into optical scan tabulation",county_context,hand_marked_paper,Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT,DREs without VVPAT for all voters,Batch-Fed Optical Scanners,Paper Poll Book,"Optical Scan, accessible interface records votes directly into optical scan tabulation",6299,12,12,county,true,"Verifier row is a county-level summary. tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation; polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation | polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-ok-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/40,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
OK,2024,OK-129,Roger Mills County,county,Hart InterCivic,Jurisdiction does not use BMDs,"Optical Scan, accessible interface records votes directly into optical scan tabulation",county_context,hand_marked_paper,Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT,DREs without VVPAT for all voters,Batch-Fed Optical Scanners,Paper Poll Book,"Optical Scan, accessible interface records votes directly into optical scan tabulation",2162,9,9,county,true,"Verifier row is a county-level summary. tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation; polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation | polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-ok-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/40,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
OK,2024,OK-131,Rogers County,county,Hart InterCivic,Jurisdiction does not use BMDs,"Optical Scan, accessible interface records votes directly into optical scan tabulation",county_context,hand_marked_paper,Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT,DREs without VVPAT for all voters,Batch-Fed Optical Scanners,Paper Poll Book,"Optical Scan, accessible interface records votes directly into optical scan tabulation",60352,38,38,county,true,"Verifier row is a county-level summary. tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation; polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation | polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-ok-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/40,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
OK,2024,OK-133,Seminole County,county,Hart InterCivic,Jurisdiction does not use BMDs,"Optical Scan, accessible interface records votes directly into optical scan tabulation",county_context,hand_marked_paper,Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT,DREs without VVPAT for all voters,Batch-Fed Optical Scanners,Paper Poll Book,"Optical Scan, accessible interface records votes directly into optical scan tabulation",11406,11,11,county,true,"Verifier row is a county-level summary. tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation; polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation | polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-ok-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/40,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
OK,2024,OK-135,Sequoyah County,county,Hart InterCivic,Jurisdiction does not use BMDs,"Optical Scan, accessible interface records votes directly into optical scan tabulation",county_context,hand_marked_paper,Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT,DREs without VVPAT for all voters,Batch-Fed Optical Scanners,Paper Poll Book,"Optical Scan, accessible interface records votes directly into optical scan tabulation",21701,25,25,county,true,"Verifier row is a county-level summary. tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation; polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation | polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-ok-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/40,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
OK,2024,OK-137,Stephens County,county,Hart InterCivic,Jurisdiction does not use BMDs,"Optical Scan, accessible interface records votes directly into optical scan tabulation",county_context,hand_marked_paper,Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT,DREs without VVPAT for all voters,Batch-Fed Optical Scanners,Paper Poll Book,"Optical Scan, accessible interface records votes directly into optical scan tabulation",25128,28,28,county,true,"Verifier row is a county-level summary. tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation; polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation | polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-ok-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/40,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
OK,2024,OK-139,Texas County,county,Hart InterCivic,Jurisdiction does not use BMDs,"Optical Scan, accessible interface records votes directly into optical scan tabulation",county_context,hand_marked_paper,Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT,DREs without VVPAT for all voters,Batch-Fed Optical Scanners,Paper Poll Book,"Optical Scan, accessible interface records votes directly into optical scan tabulation",7951,11,11,county,true,"Verifier row is a county-level summary. tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation; polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation | polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-ok-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/40,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
OK,2024,OK-141,Tillman County,county,Hart InterCivic,Jurisdiction does not use BMDs,"Optical Scan, accessible interface records votes directly into optical scan tabulation",county_context,hand_marked_paper,Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT,DREs without VVPAT for all voters,Batch-Fed Optical Scanners,Paper Poll Book,"Optical Scan, accessible interface records votes directly into optical scan tabulation",3508,8,8,county,true,"Verifier row is a county-level summary. tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation; polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation | polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-ok-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/40,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
OK,2024,OK-143,Tulsa County,county,Hart InterCivic,Jurisdiction does not use BMDs,"Optical Scan, accessible interface records votes directly into optical scan tabulation",county_context,hand_marked_paper,Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT,DREs without VVPAT for all voters,Batch-Fed Optical Scanners,Paper Poll Book,"Optical Scan, accessible interface records votes directly into optical scan tabulation",340747,252,251,county,true,"Verifier row is a county-level summary. tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation; polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation | polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-ok-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/40,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
OK,2024,OK-145,Wagoner County,county,Hart InterCivic,Jurisdiction does not use BMDs,"Optical Scan, accessible interface records votes directly into optical scan tabulation",county_context,hand_marked_paper,Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT,DREs without VVPAT for all voters,Batch-Fed Optical Scanners,Paper Poll Book,"Optical Scan, accessible interface records votes directly into optical scan tabulation",48633,29,29,county,true,"Verifier row is a county-level summary. tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation; polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation | polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-ok-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/40,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
OK,2024,OK-147,Washington County,county,Hart InterCivic,Jurisdiction does not use BMDs,"Optical Scan, accessible interface records votes directly into optical scan tabulation",county_context,hand_marked_paper,Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT,DREs without VVPAT for all voters,Batch-Fed Optical Scanners,Paper Poll Book,"Optical Scan, accessible interface records votes directly into optical scan tabulation",30121,26,26,county,true,"Verifier row is a county-level summary. tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation; polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation | polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-ok-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/40,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
OK,2024,OK-149,Washita County,county,Hart InterCivic,Jurisdiction does not use BMDs,"Optical Scan, accessible interface records votes directly into optical scan tabulation",county_context,hand_marked_paper,Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT,DREs without VVPAT for all voters,Batch-Fed Optical Scanners,Paper Poll Book,"Optical Scan, accessible interface records votes directly into optical scan tabulation",6135,12,12,county,true,"Verifier row is a county-level summary. tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation; polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation | polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-ok-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/40,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
OK,2024,OK-151,Woods County,county,Hart InterCivic,Jurisdiction does not use BMDs,"Optical Scan, accessible interface records votes directly into optical scan tabulation",county_context,hand_marked_paper,Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT,DREs without VVPAT for all voters,Batch-Fed Optical Scanners,Paper Poll Book,"Optical Scan, accessible interface records votes directly into optical scan tabulation",4639,6,6,county,true,"Verifier row is a county-level summary. tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation; polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation | polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-ok-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/40,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
OK,2024,OK-153,Woodward County,county,Hart InterCivic,Jurisdiction does not use BMDs,"Optical Scan, accessible interface records votes directly into optical scan tabulation",county_context,hand_marked_paper,Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT,DREs without VVPAT for all voters,Batch-Fed Optical Scanners,Paper Poll Book,"Optical Scan, accessible interface records votes directly into optical scan tabulation",9985,16,16,county,true,"Verifier row is a county-level summary. tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation; polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","tabulation reports multiple values: Optical Scan, accessible interface records votes directly into optical scan tabulation | polling-place system reports multiple values: Hand marked paper ballots; Direct recording assistive interface for accessibility without VVPAT | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-ok-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/40,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
