state,election_year,county,local_unit,pres_harris,pres_trump,pres_other,pres_total,comparison_dem,comparison_rep,comparison_other,comparison_total,cvr_rows,source_url
NV,2024,Clark County,4597 (4597|00),1167,430,30,1627,1118,313,167,1598,1633,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,4605 (4605|00),452,217,14,683,435,204,34,673,683,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,4612 (4612|00),45,20,4,69,47,16,5,68,69,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,4613 (4613|00),226,87,6,319,223,75,16,314,319,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,4623 (4623|00),698,631,25,1354,703,564,68,1335,1357,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,4633 (4633|00),716,460,20,1196,699,391,89,1179,1198,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,4638 (4638|00),143,71,4,218,142,61,14,217,218,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,4641 (4641|00),69,89,2,160,64,80,13,157,160,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,4650 (4650|00),744,271,23,1038,698,204,122,1024,1039,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,4716 (4716|00),936,520,25,1481,923,425,109,1457,1485,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5001 (5001|00),446,211,8,665,452,160,52,664,673,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5002 (5002|00),876,436,17,1329,845,327,130,1302,1332,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5003 (5003|00),82,45,3,130,79,35,13,127,131,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5005 (5005|00),830,431,21,1282,815,322,121,1258,1284,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5007 (5007|00),758,380,9,1147,741,294,88,1123,1154,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5008 (5008|00),848,488,29,1365,838,389,108,1335,1370,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5011 (5011|00),551,387,21,959,560,313,79,952,962,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5012 (5012|00),647,353,21,1021,626,279,97,1002,1026,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5013 (5013|00),759,416,11,1186,730,327,100,1157,1188,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5015 (5015|00),465,208,7,680,436,161,73,670,684,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5017 (5017|00),815,621,22,1458,809,519,107,1435,1463,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5018 (5018|00),588,331,15,934,578,279,67,924,937,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5020 (5020|00),353,190,7,550,342,146,51,539,550,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5022 (5022|00),738,270,15,1023,703,196,90,989,1028,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5023 (5023|00),652,1235,26,1913,659,1118,112,1889,1914,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5024 (5024|00),705,1267,35,2007,719,1162,110,1991,2008,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5025 (5025|00),879,1255,43,2177,864,1141,138,2143,2180,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5028 (5028|00),22,24,2,48,23,21,3,47,48,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5029 (5029|00),562,417,19,998,546,351,91,988,1004,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5030 (5030|00),676,534,27,1237,654,460,93,1207,1240,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5031 (5031|00),889,446,21,1356,845,345,121,1311,1358,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5037 (5037|00),767,1455,42,2264,778,1363,105,2246,2266,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5038 (5038|00),623,421,23,1067,601,350,91,1042,1072,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5039 (5039|00),61,34,1,96,56,30,6,92,96,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5040 (5040|00),797,527,23,1347,785,434,97,1316,1353,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5041 (5041|00),129,109,12,250,129,92,27,248,251,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5042 (5042|00),271,275,4,550,277,239,19,535,551,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5044 (5044|00),468,373,21,862,433,327,72,832,865,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5045 (5045|00),521,363,18,902,503,300,67,870,904,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5046 (5046|00),803,501,30,1334,782,404,115,1301,1340,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5047 (5047|00),643,771,21,1435,630,699,78,1407,1439,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5048 (5048|00),30,24,2,56,33,18,3,54,65,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5049 (5049|00),287,251,12,550,294,222,22,538,550,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5323 (5323|00),1078,654,37,1769,1071,527,130,1728,1774,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5324 (5324|00),850,900,24,1774,857,796,102,1755,1781,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5330 (5330|00),1111,784,30,1925,1089,658,132,1879,1927,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5350 (5350|00),1362,683,46,2091,1347,582,132,2061,2104,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5372 (5372|00),728,382,17,1127,695,322,77,1094,1131,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5384 (5384|00),883,402,22,1307,866,342,71,1279,1313,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5395 (5395|00),308,295,13,616,309,267,40,616,619,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5403 (5403|00),156,99,8,263,159,79,20,258,263,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5405 (5405|00),1031,704,22,1757,999,558,154,1711,1758,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5412 (5412|00),1267,808,46,2121,1268,663,163,2094,2130,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5417 (5417|00),863,649,21,1533,843,581,89,1513,1536,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5425 (5425|00),1042,723,27,1792,1004,612,142,1758,1795,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5501 (5501|00),329,448,9,786,325,413,42,780,789,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5504 (5504|00),890,874,40,1804,879,780,130,1789,1812,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5513 (5513|00),1029,825,39,1893,1022,708,126,1856,1898,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5530 (5530|00),1465,2741,55,4261,1461,2648,112,4221,4271,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5531 (5531|00),170,275,9,454,180,236,30,446,454,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5533 (5533|00),1066,699,32,1797,1065,637,77,1779,1800,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5542 (5542|00),327,175,6,508,314,143,39,496,512,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5543 (5543|00),194,95,5,294,182,78,25,285,296,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5545 (5545|00),391,225,14,630,383,187,49,619,632,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5547 (5547|00),58,139,4,201,56,137,7,200,201,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5550 (5550|00),298,463,13,774,296,428,43,767,775,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5554 (5554|00),697,589,23,1309,713,532,57,1302,1312,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5556 (5556|00),768,1405,28,2201,771,1300,106,2177,2201,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5560 (5560|00),940,680,21,1641,930,600,91,1621,1642,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5563 (5563|00),607,321,14,942,584,269,75,928,947,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5565 (5565|00),800,487,30,1317,766,432,86,1284,1322,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5566 (5566|00),1359,1134,45,2538,1361,1002,139,2502,2545,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5569 (5569|00),1073,895,34,2002,1056,774,134,1964,2005,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5570 (5570|00),1117,781,24,1922,1084,657,143,1884,1933,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5571 (5571|00),552,433,13,998,557,363,58,978,1002,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5572 (5572|00),791,574,28,1393,782,497,92,1371,1397,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5577 (5577|00),337,275,15,627,339,218,49,606,627,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5578 (5578|00),565,401,21,987,569,316,81,966,990,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5581 (5581|00),574,215,15,804,529,165,87,781,804,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5582 (5582|00),554,320,19,893,547,270,58,875,900,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5583 (5583|00),427,246,8,681,393,201,59,653,682,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5584 (5584|00),450,180,12,642,421,156,53,630,643,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5585 (5585|00),557,267,19,843,544,214,61,819,844,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5586 (5586|00),482,276,20,778,465,220,79,764,779,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5587 (5587|00),1255,860,41,2156,1232,745,143,2120,2161,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5589 (5589|00),170,286,7,463,166,270,16,452,464,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5591 (5591|00),298,197,8,503,291,175,25,491,504,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5593 (5593|00),890,647,29,1566,880,550,113,1543,1575,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5597 (5597|00),858,438,28,1324,818,358,110,1286,1327,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5603 (5603|00),406,353,8,767,401,307,49,757,768,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5612 (5612|00),1151,734,33,1918,1126,585,164,1875,1926,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5615 (5615|00),142,124,1,267,143,100,21,264,270,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5620 (5620|00),1068,631,27,1726,1045,525,125,1695,1729,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5622 (5622|00),840,566,28,1434,805,457,127,1389,1437,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5624 (5624|00),389,327,9,725,385,276,48,709,726,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5625 (5625|00),1097,843,39,1979,1105,675,164,1944,1987,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5633 (5633|00),378,256,7,641,370,202,57,629,643,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5634 (5634|00),249,193,12,454,257,155,33,445,456,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5635 (5635|00),684,470,17,1171,670,393,92,1155,1172,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,5652 (5652|00),347,728,21,1096,353,698,38,1089,1100,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6000 (6000|00),22,32,0,54,22,31,1,54,59,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6001 (6001|00),2289,2366,75,4730,2284,2145,235,4664,4738,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6003 (6003|00),455,551,16,1022,444,545,20,1009,1025,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6004 (6004|00),620,840,21,1481,620,821,32,1473,1482,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6007 (6007|00),739,816,24,1579,730,752,73,1555,1581,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6009 (6009|00),571,661,16,1248,575,583,62,1220,1253,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6011 (6011|00),377,357,18,752,380,313,39,732,753,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6012 (6012|00),353,406,12,771,367,355,33,755,773,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6014 (6014|00),511,554,18,1083,505,482,59,1046,1088,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6015 (6015|00),623,515,14,1152,608,454,65,1127,1155,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6016 (6016|00),1037,784,24,1845,1014,688,109,1811,1849,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6017 (6017|00),1163,1176,18,2357,1154,1042,113,2309,2359,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6018 (6018|00),374,572,23,969,375,546,29,950,973,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6030 (6030|00),489,428,27,944,492,376,62,930,946,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6031 (6031|00),497,350,9,856,486,301,46,833,858,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6032 (6032|00),354,296,8,658,348,256,38,642,659,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6033 (6033|00),785,604,28,1417,770,521,89,1380,1419,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6034 (6034|00),411,319,12,742,408,267,49,724,743,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6036 (6036|00),986,1076,26,2088,982,968,97,2047,2090,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6037 (6037|00),881,868,31,1780,862,788,96,1746,1781,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6038 (6038|00),634,563,20,1217,637,492,71,1200,1219,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6041 (6041|00),144,81,4,229,142,68,19,229,230,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6042 (6042|00),1529,1556,49,3134,1510,1404,164,3078,3138,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6043 (6043|00),117,86,5,208,119,78,8,205,208,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6044 (6044|00),893,732,25,1650,872,642,104,1618,1655,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6045 (6045|00),1133,1060,37,2230,1132,919,136,2187,2236,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6046 (6046|00),334,397,12,743,336,352,36,724,744,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6057 (6057|00),712,610,15,1337,706,515,75,1296,1340,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6062 (6062|00),735,716,26,1477,726,635,91,1452,1481,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6066 (6066|00),1053,866,40,1959,1048,763,102,1913,1963,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6154 (6154|00),1101,1411,51,2563,1134,1279,113,2526,2566,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6431 (6431|00),476,374,13,863,482,314,57,853,866,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6467 (6467|00),1491,1618,55,3164,1460,1461,185,3106,3169,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6468 (6468|00),995,993,36,2024,993,881,113,1987,2025,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6469 (6469|00),1380,1330,41,2751,1366,1173,137,2676,2758,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6471 (6471|00),628,506,21,1155,615,444,71,1130,1159,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6487 (6487|00),261,546,11,818,259,497,55,811,818,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6488 (6488|00),69,90,5,164,66,76,21,163,164,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6490 (6490|00),1229,1416,34,2679,1217,1297,125,2639,2682,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6492 (6492|00),1890,1905,45,3840,1899,1634,216,3749,3850,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6493 (6493|00),1023,1211,41,2275,1059,1079,110,2248,2279,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6497 (6497|00),830,940,29,1799,816,883,73,1772,1802,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6498 (6498|00),51,129,1,181,51,117,12,180,181,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6499 (6499|00),968,891,27,1886,944,793,115,1852,1886,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6500 (6500|00),10,9,0,19,12,6,1,19,31,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6509 (6509|00),560,763,23,1346,569,727,41,1337,1348,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
